道具ID	道具类型	子类型	道具名称	晶石	品质	使用等级	职业限制	叠加数量	贩卖价格	有效时间	属性1	基础数值	成长值	权值	属性2	基础数值	成长值	权值	属性3	基础数值	成长值	权值	属性4	基础数值	成长值	权值	套装ID	特效类型	图标	道具描述	模型资源id	产出副本id	基础特效ID
55063223	5	506	金戈曲[离]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能金戈曲			
55063224	5	506	金戈曲[坎]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能金戈曲			
55063225	5	506	金戈曲[震]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能金戈曲			
55063226	5	506	金戈曲[乾]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能金戈曲			
55063227	5	506	金戈曲[坤]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能金戈曲			
55063228	5	506	金戈曲[巽]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能金戈曲			
55063229	5	506	血毒咒[离]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血毒咒			
55063230	5	506	血毒咒[坎]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血毒咒			
55063231	5	506	血毒咒[震]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血毒咒			
55063232	5	506	血毒咒[乾]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血毒咒			
55063233	5	506	血毒咒[坤]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血毒咒			
55063234	5	506	血毒咒[巽]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血毒咒			
55063235	5	506	血毒咒[艮]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血毒咒			
55063236	5	506	血毒咒[兑]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血毒咒			
55063237	5	506	修罗幻梦[离]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能修罗幻梦			
55063238	5	506	修罗幻梦[坎]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能修罗幻梦			
55063239	5	506	修罗幻梦[震]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能修罗幻梦			
55063240	5	506	修罗幻梦[乾]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能修罗幻梦			
55063241	5	506	修罗幻梦[坤]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能修罗幻梦			
55063242	5	506	修罗幻梦[巽]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能修罗幻梦			
55063243	5	506	修罗幻梦[艮]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能修罗幻梦			
55063244	5	506	修罗幻梦[兑]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能修罗幻梦			
55063245	5	506	贪狼剑气[离]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能贪狼剑气			
55063246	5	506	贪狼剑气[坎]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能贪狼剑气			
55063247	5	506	贪狼剑气[震]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能贪狼剑气			
55063248	5	506	贪狼剑气[乾]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能贪狼剑气			
55063249	5	506	贪狼剑气[坤]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能贪狼剑气			
55063250	5	506	贪狼剑气[巽]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能贪狼剑气			
55063251	5	506	狂心诀[离]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能狂心诀			
55063252	5	506	狂心诀[坎]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能狂心诀			
55063253	5	506	狂心诀[震]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能狂心诀			
55063254	5	506	狂心诀[乾]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能狂心诀			
55063255	5	506	狂心诀[坤]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能狂心诀			
55063256	5	506	狂心诀[巽]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能狂心诀			
55063257	5	506	破军诀[离]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能破军诀			
55063258	5	506	破军诀[坎]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能破军诀			
55063259	5	506	破军诀[震]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能破军诀			
55063260	5	506	破军诀[乾]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能破军诀			
55063261	5	506	破军诀[坤]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能破军诀			
55063262	5	506	破军诀[巽]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能破军诀			
55063263	5	506	噬魂诀[离]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能噬魂诀			
55063264	5	506	噬魂诀[坎]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能噬魂诀			
55063265	5	506	噬魂诀[震]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能噬魂诀			
55063266	5	506	噬魂诀[乾]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能噬魂诀			
55063267	5	506	噬魂诀[坤]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能噬魂诀			
55063268	5	506	噬魂诀[巽]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能噬魂诀			
55063269	5	506	诛魂诀[离]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能诛魂诀			
55063270	5	506	诛魂诀[坎]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能诛魂诀			
55063271	5	506	诛魂诀[震]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能诛魂诀			
55063272	5	506	诛魂诀[乾]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能诛魂诀			
55063273	5	506	诛魂诀[坤]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能诛魂诀			
55063274	5	506	诛魂诀[巽]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能诛魂诀			
55063275	5	506	诛魂诀[艮]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能诛魂诀			
55063276	5	506	诛魂诀[兑]	0	9	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能诛魂诀			
55063277	5	506	血狼咒[离]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血狼咒			
55063278	5	506	血狼咒[坎]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血狼咒			
55063279	5	506	血狼咒[震]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血狼咒			
55063280	5	506	血狼咒[乾]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血狼咒			
55063281	5	506	血狼咒[坤]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血狼咒			
55063282	5	506	血狼咒[巽]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能血狼咒			
55063283	5	506	嗜血心魔[离]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能嗜血心魔			
55063284	5	506	嗜血心魔[坎]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能嗜血心魔			
55063285	5	506	嗜血心魔[震]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能嗜血心魔			
55063286	5	506	嗜血心魔[乾]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能嗜血心魔			
55063287	5	506	嗜血心魔[坤]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能嗜血心魔			
55063288	5	506	嗜血心魔[巽]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能嗜血心魔			
55063289	5	506	毒狼刃[离]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能毒狼刃			
55063290	5	506	毒狼刃[坎]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能毒狼刃			
55063291	5	506	毒狼刃[震]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能毒狼刃			
55063292	5	506	毒狼刃[乾]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能毒狼刃			
55063293	5	506	毒狼刃[坤]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能毒狼刃			
55063294	5	506	毒狼刃[巽]	0	6	1	4	9999	500	0																			icon_44304001	心法技能书碎片，可用于合成心法技能毒狼刃			
55070001	5	507	一小时和平劵	0	3	1	3	9999	500	0																			icon_55070001	使用后秘宝系统获得一小时和平模式时间			
55070002	5	507	两小时和平劵	0	6	1	3	9999	500	0																			icon_55070001	使用后秘宝系统获得两小时和平模式时间			
55070003	5	507	三小时和平劵	0	9	1	3	9999	500	0																			icon_55070001	使用后秘宝系统获得三小时和平模式时间			
55080001	5	508	强化石	0	3	1	3	9999	500	0																			icon_55010003	装备强化材料			
55090001	5	509	爱奇艺月卡	0	6	1	3	9999	500	0																			icon_55090001	不要丢弃，活动结束之后可以以此为依据领取爱奇艺月卡激活码哦			
55090002	5	509	爱奇艺季卡	0	6	1	3	9999	500	0																			icon_55090002	不要丢弃，活动结束之后可以以此为依据领取爱奇艺季卡激活码哦			
55090003	5	509	爱奇艺半年卡	0	9	1	3	9999	500	0																			icon_55090003	不要丢弃，活动结束之后可以以此为依据领取爱奇艺半年卡激活码哦			
55100001	5	510	感恩节-感	0	6	1	3	9999	500	0																			icon_55100001	感恩节活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100002	5	510	感恩节-恩	0	6	1	3	9999	500	0																			icon_55100002	感恩节活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100003	5	510	感恩节-节	0	6	1	3	9999	500	0																			icon_55100003	感恩节活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100004	5	510	公会战-公	0	6	1	3	9999	500	0																			icon_55100004	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100005	5	510	公会战-会	0	6	1	3	9999	500	0																			icon_55100005	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100006	5	510	公会战-战	0	6	1	3	9999	500	0																			icon_55100006	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100007	5	510	新年好-新	0	6	1	3	9999	500	0																			icon_55100007	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100008	5	510	新年好-年	0	6	1	3	9999	500	0																			icon_55100008	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100009	5	510	新年好-好	0	6	1	3	9999	500	0																			icon_55100009	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100010	5	510	圣诞节-圣	0	6	1	3	9999	500	0																			icon_55100010	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100011	5	510	圣诞节-诞	0	6	1	3	9999	500	0																			icon_55100011	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100012	5	510	圣诞节-节	0	6	1	3	9999	500	0																			icon_55100003	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100013	5	510	情人节-情	0	6	1	3	9999	500	0																			icon_55100013	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100014	5	510	情人节-人	0	6	1	3	9999	500	0																			icon_55100014	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100015	5	510	情人节-节	0	6	1	3	9999	500	0																			icon_55100003	节日活动期间，通关任意副本后既有机会获得。集齐即可兑换奖励。			
55100016	5	510	少林寺-少	0	6	1	3	9999	500	0																			icon_55100016	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100017	5	510	少林寺-林	0	6	1	3	9999	500	0																			icon_55100017	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100018	5	510	少林寺-寺	0	6	1	3	9999	500	0																			icon_55100018	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100019	5	510	鞭炮	0	6	1	3	9999	500	0																			icon_55100019	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100020	5	510	禅杖	0	6	1	3	9999	500	0																			icon_55100020	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100021	5	510	禅珠	0	6	1	3	9999	500	0																			icon_55100021	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100022	5	510	福	0	6	1	3	9999	500	0																			icon_55100022	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100023	5	510	过节啦-过	0	6	1	3	9999	500	0																			icon_55100023	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100024	5	510	过节啦-节	0	6	1	3	9999	500	0																			icon_55100003	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100025	5	510	过节啦-啦	0	6	1	3	9999	500	0																			icon_55100025	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100026	5	510	红包	0	6	1	3	9999	500	0																			icon_55100026	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100027	5	510	花灯	0	6	1	3	9999	500	0																			icon_55100027	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100028	5	510	菊花	0	6	1	3	9999	500	0																			icon_55100028	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100029	5	510	孔明灯	0	6	1	3	9999	500	0																			icon_55100029	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100030	5	510	柳叶	0	6	1	3	9999	500	0																			icon_55100030	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100031	5	510	龙舟	0	6	1	3	9999	500	0																			icon_55100031	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100032	5	510	满月	0	6	1	3	9999	500	0																			icon_55100032	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100033	5	510	玫瑰	0	6	1	3	9999	500	0																			icon_55100033	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100034	5	510	木鱼	0	6	1	3	9999	500	0																			icon_55100034	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100035	5	510	巧克力	0	6	1	3	9999	500	0																			icon_55100035	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100036	5	510	情书	0	6	1	3	9999	500	0																			icon_55100036	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100037	5	510	汤圆	0	6	1	3	9999	500	0																			icon_55100037	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100038	5	510	爱心	0	6	1	3	9999	500	0																			icon_55100038	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100039	5	510	雄黄酒	0	6	1	3	9999	500	0																			icon_55100039	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100040	5	510	月饼	0	6	1	3	9999	500	0																			icon_55100040	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100041	5	510	纸鸢	0	6	1	3	9999	500	0																			icon_55100041	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
55100042	5	510	粽子	0	6	1	3	9999	500	0																			icon_55100042	活动期间，通关任意副本后既有机会获得。集齐一定数量活动道具可兑换奖励。			
