id	名字	职业	品质	等级	生命	伤害	护甲	暴击	韧性	命中	闪避	打击力度（护甲伤害）	抗打击力度（总护甲）	护甲回复	破甲重置护甲时间	普通攻击技能id	已学技能id	未学技能id	模型路径	controller路径	头像名称	宠物描述
24155	狂暴修罗杵	24	12	155	5255035	47220	220420	16103	15476	13928	5159	5	500	5	1	1003	100305;100306	100307	Mesh/Actor/BattleActor/Pet/pet_003/pet_003	Controller/BattleActor/Pet/Pet_003/Pet_003	pet_25	吸收了修罗王的魔力，狂暴异常，无人能挡
24156	狂暴修罗杵	24	12	156	5357515	48135	224715	16415	15777	14198	5259	5	500	5	1	1003	100305;100306	100307	Mesh/Actor/BattleActor/Pet/pet_003/pet_003	Controller/BattleActor/Pet/Pet_003/Pet_003	pet_25	吸收了修罗王的魔力，狂暴异常，无人能挡
24157	狂暴修罗杵	24	12	157	5461075	49060	229050	16731	16081	14472	5360	5	500	5	1	1003	100305;100306	100307	Mesh/Actor/BattleActor/Pet/pet_003/pet_003	Controller/BattleActor/Pet/Pet_003/Pet_003	pet_25	吸收了修罗王的魔力，狂暴异常，无人能挡
24158	狂暴修罗杵	24	12	158	5565705	49995	233425	17049	16388	14749	5463	5	500	5	1	1003	100305;100306	100307	Mesh/Actor/BattleActor/Pet/pet_003/pet_003	Controller/BattleActor/Pet/Pet_003/Pet_003	pet_25	吸收了修罗王的魔力，狂暴异常，无人能挡
24159	狂暴修罗杵	24	12	159	5671405	50940	237855	17371	16698	15028	5566	5	500	5	1	1003	100305;100306	100307	Mesh/Actor/BattleActor/Pet/pet_003/pet_003	Controller/BattleActor/Pet/Pet_003/Pet_003	pet_25	吸收了修罗王的魔力，狂暴异常，无人能挡
24160	狂暴修罗杵	24	12	160	7207020	64700	302210	22065	21215	19093	7072	5	500	5	1	1003	100305;100306	100307	Mesh/Actor/BattleActor/Pet/pet_003/pet_003	Controller/BattleActor/Pet/Pet_003/Pet_003	pet_25	吸收了修罗王的魔力，狂暴异常，无人能挡
24161	狂暴修罗杵	24	12	161	7320965	65720	306975	22412	21549	19395	7183	5	500	5	1	1003	100305;100306	100307	Mesh/Actor/BattleActor/Pet/pet_003/pet_003	Controller/BattleActor/Pet/Pet_003/Pet_003	pet_25	吸收了修罗王的魔力，狂暴异常，无人能挡
24162	狂暴修罗杵	24	12	162	7435760	66740	311780	22761	21886	19697	7295	5	500	5	1	1003	100305;100306	100307	Mesh/Actor/BattleActor/Pet/pet_003/pet_003	Controller/BattleActor/Pet/Pet_003/Pet_003	pet_25	吸收了修罗王的魔力，狂暴异常，无人能挡
24163	狂暴修罗杵	24	12	163	7479335	67130	313600	22894	22014	19812	7338	5	500	5	1	1003	100305;100306	100307	Mesh/Actor/BattleActor/Pet/pet_003/pet_003	Controller/BattleActor/Pet/Pet_003/Pet_003	pet_25	吸收了修罗王的魔力，狂暴异常，无人能挡
24164	狂暴修罗杵	24	12	164	7522915	67520	315420	23026	22141	19927	7381	5	500	5	1	1003	100305;100306	100307	Mesh/Actor/BattleActor/Pet/pet_003/pet_003	Controller/BattleActor/Pet/Pet_003/Pet_003	pet_25	吸收了修罗王的魔力，狂暴异常，无人能挡
24165	狂暴修罗杵	24	12	165	8098425	72520	339285	24730	23805	21425	7935	5	500	5	1	1003	100305;100306	100307	Mesh/Actor/BattleActor/Pet/pet_003/pet_003	Controller/BattleActor/Pet/Pet_003/Pet_003	pet_25	吸收了修罗王的魔力，狂暴异常，无人能挡
25001	般若菩提心	25	12	1	25200	720	540	80	50	54	60	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25002	般若菩提心	25	12	2	27525	730	655	96	67	69	64	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25003	般若菩提心	25	12	3	29845	745	765	112	83	83	68	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25004	般若菩提心	25	12	4	32170	755	880	129	100	98	72	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25005	般若菩提心	25	12	5	34495	765	995	145	116	112	76	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25006	般若菩提心	25	12	6	36815	780	1110	161	133	127	80	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25007	般若菩提心	25	12	7	39140	790	1220	177	150	142	84	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25008	般若菩提心	25	12	8	41465	800	1335	193	166	156	88	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25009	般若菩提心	25	12	9	43785	810	1450	210	183	171	92	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25010	般若菩提心	25	12	10	46110	825	1565	226	199	186	96	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25011	般若菩提心	25	12	11	48435	835	1675	242	216	200	100	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25012	般若菩提心	25	12	12	50755	845	1790	258	232	215	104	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25013	般若菩提心	25	12	13	53080	860	1905	274	249	229	108	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25014	般若菩提心	25	12	14	55405	870	2015	291	266	244	112	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25015	般若菩提心	25	12	15	57725	880	2130	307	282	259	116	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25016	般若菩提心	25	12	16	60050	895	2245	323	299	273	121	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25017	般若菩提心	25	12	17	62370	905	2360	339	315	288	125	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25018	般若菩提心	25	12	18	64695	915	2470	356	332	303	129	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25019	般若菩提心	25	12	19	67020	930	2585	372	349	317	133	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25020	般若菩提心	25	12	20	69340	940	2700	388	365	332	137	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25021	般若菩提心	25	12	21	71665	950	2810	404	382	346	141	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25022	般若菩提心	25	12	22	73990	965	2925	420	398	361	145	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25023	般若菩提心	25	12	23	76310	975	3040	437	415	376	149	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25024	般若菩提心	25	12	24	78635	985	3155	453	431	390	153	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25025	般若菩提心	25	12	25	80960	995	3265	469	448	405	157	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25026	般若菩提心	25	12	26	83280	1010	3380	485	465	420	161	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25027	般若菩提心	25	12	27	85605	1020	3495	501	481	434	165	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25028	般若菩提心	25	12	28	87930	1030	3610	518	498	449	169	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25029	般若菩提心	25	12	29	90250	1045	3720	534	514	463	173	5	500	5	1	1001	100105	100106;100107	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25030	般若菩提心	25	12	30	92575	1055	3835	550	531	478	177	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25031	般若菩提心	25	12	31	96115	1095	3980	567	546	492	182	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25032	般若菩提心	25	12	32	99695	1135	4130	584	563	507	188	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25033	般若菩提心	25	12	33	102945	1175	4255	601	580	522	193	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25034	般若菩提心	25	12	34	105715	1205	4380	615	593	534	198	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25035	般若菩提心	25	12	35	112260	1290	4645	643	620	559	207	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25036	般若菩提心	25	12	36	117720	1350	4880	672	648	584	216	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25037	般若菩提心	25	12	37	123340	1415	5115	703	678	610	226	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25038	般若菩提心	25	12	38	129125	1485	5355	734	707	636	235	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25039	般若菩提心	25	12	39	135080	1555	5605	765	737	664	246	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25040	般若菩提心	25	12	40	143175	1655	5945	800	770	693	257	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25041	般若菩提心	25	12	41	148310	1715	6155	826	796	716	265	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25042	般若菩提心	25	12	42	152295	1760	6330	845	814	733	271	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25043	般若菩提心	25	12	43	156305	1810	6490	865	832	750	278	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25044	般若菩提心	25	12	44	160335	1855	6655	884	851	766	284	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25045	般若菩提心	25	12	45	165725	1915	6880	910	876	789	292	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25046	般若菩提心	25	12	46	177320	2050	7365	971	935	842	312	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25047	般若菩提心	25	12	47	181670	2105	7545	992	955	860	319	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25048	般若菩提心	25	12	48	186055	2155	7725	1013	975	878	325	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25049	般若菩提心	25	12	49	190460	2205	7905	1034	995	895	332	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25050	般若菩提心	25	12	50	197570	2300	8220	1057	1017	915	339	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25051	般若菩提心	25	12	51	202075	2350	8405	1078	1037	933	346	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25052	般若菩提心	25	12	52	206620	2405	8595	1099	1057	952	352	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25053	般若菩提心	25	12	53	211175	2455	8780	1120	1077	969	359	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25054	般若菩提心	25	12	54	215780	2510	8970	1140	1097	987	366	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25055	般若菩提心	25	12	55	225810	2630	9390	1190	1144	1030	381	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25056	般若菩提心	25	12	56	241645	2815	10055	1270	1221	1099	407	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25057	般若菩提心	25	12	57	258015	3005	10740	1352	1300	1170	433	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25058	般若菩提心	25	12	58	263365	3070	10960	1376	1323	1191	441	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25059	般若菩提心	25	12	59	268745	3130	11185	1400	1345	1211	448	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25060	般若菩提心	25	12	60	294040	3440	12250	1511	1452	1307	484	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25061	般若菩提心	25	12	61	299875	3510	12495	1536	1476	1328	492	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25062	般若菩提心	25	12	62	305730	3580	12730	1561	1500	1350	500	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25063	般若菩提心	25	12	63	311630	3650	12980	1586	1524	1372	508	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25064	般若菩提心	25	12	64	317560	3715	13235	1612	1548	1393	516	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25065	般若菩提心	25	12	65	323525	3790	13475	1636	1572	1415	524	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25066	般若菩提心	25	12	66	329530	3855	13725	1662	1597	1437	532	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25067	般若菩提心	25	12	67	344125	4030	14335	1730	1662	1496	554	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25068	般若菩提心	25	12	68	360855	4225	15030	1809	1738	1564	579	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25069	般若菩提心	25	12	69	378005	4430	15750	1890	1815	1633	605	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25070	般若菩提心	25	12	70	401035	4720	16720	1979	1900	1710	633	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25071	般若菩提心	25	12	71	411795	4845	17170	2026	1945	1750	648	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25072	般若菩提心	25	12	72	418925	4930	17470	2054	1973	1775	658	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25073	般若菩提心	25	12	73	426095	5015	17770	2083	2000	1800	667	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25074	般若菩提心	25	12	74	433320	5100	18070	2112	2028	1825	676	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25075	般若菩提心	25	12	75	467920	5505	19510	2273	2182	1964	728	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25076	般若菩提心	25	12	76	475685	5595	19835	2303	2212	1990	737	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25077	般若菩提心	25	12	77	483485	5685	20160	2334	2241	2017	747	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25078	般若菩提心	25	12	78	491320	5780	20485	2365	2271	2044	757	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25079	般若菩提心	25	12	79	499205	5870	20820	2395	2300	2070	767	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25080	般若菩提心	25	12	80	516650	6105	21570	2447	2349	2114	783	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25081	般若菩提心	25	12	81	535685	6330	22360	2530	2429	2186	809	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25082	般若菩提心	25	12	82	555125	6555	23170	2614	2509	2259	836	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25083	般若菩提心	25	12	83	574970	6795	24005	2700	2591	2332	864	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25084	般若菩提心	25	12	84	595225	7030	24845	2787	2675	2408	892	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25085	般若菩提心	25	12	85	615900	7275	25710	2876	2760	2484	920	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25086	般若菩提心	25	12	86	636985	7525	26590	2965	2846	2562	949	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25087	般若菩提心	25	12	87	646435	7640	26985	3001	2880	2592	960	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25088	般若菩提心	25	12	88	655945	7750	27380	3036	2914	2622	971	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25089	般若菩提心	25	12	89	665495	7860	27775	3071	2947	2653	982	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25090	般若菩提心	25	12	90	695855	8250	29065	3168	3041	2737	1014	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25091	般若菩提心	25	12	91	740300	8775	30920	3361	3226	2903	1075	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25092	般若菩提心	25	12	92	750755	8900	31355	3398	3262	2936	1087	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25093	般若菩提心	25	12	93	761245	9020	31795	3436	3297	2968	1099	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25094	般若菩提心	25	12	94	771795	9145	32240	3473	3334	3000	1111	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25095	般若菩提心	25	12	95	786585	9320	32855	3530	3388	3049	1129	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
