道具ID	道具类型	子类型	道具名称	晶石	品质	使用等级	职业限制	叠加数量	贩卖价格	有效时间	属性1	基础数值	成长值	权值	属性2	基础数值	成长值	权值	属性3	基础数值	成长值	权值	属性4	基础数值	成长值	权值	套装ID	特效类型	图标	道具描述	模型资源id	产出副本id	基础特效ID
22041221	2	204	降龙腕	1500	0	135	1	1	500	0	1	42	862	6	4	179	3584	6									101102		icon_equi_14003	降龙伏虎似平常，斩将封为斗木豸	3		
22041222	2	204	降龙腕	1500	3	135	1	1	500	0	1	50	1003	6	4	215	4301	6									101102		icon_equi_14003	降龙伏虎似平常，斩将封为斗木豸	3		
22041223	2	204	降龙腕	1500	6	135	1	1	500	0	1	60	1219	6	4	251	5017	6									101102		icon_equi_14003	降龙伏虎似平常，斩将封为斗木豸	3		
22041224	2	204	降龙腕	1500	9	135	1	1	500	0	1	71	1360	6	4	287	5734	6									101102		icon_equi_14003	降龙伏虎似平常，斩将封为斗木豸	3		
22041225	2	204	降龙腕	1500	12	135	1	1	500	0	1	77	1578	6	4	323	6449	6									101102		icon_equi_14003	降龙伏虎似平常，斩将封为斗木豸	3		
22041231	2	204	千钧腕	600	0	150	1	1	500	0	1	50	1034	6	4	215	4301	6									101003		icon_equi_14003	雷霆之姿，千钧之势	3		
22041232	2	204	千钧腕	600	3	150	1	1	500	0	1	60	1204	6	4	258	5161	6									101003		icon_equi_14003	雷霆之姿，千钧之势	3		
22041233	2	204	千钧腕	600	6	150	1	1	500	0	1	72	1463	6	4	301	6020	6									101003		icon_equi_14003	雷霆之姿，千钧之势	3		
22041234	2	204	千钧腕	600	9	150	1	1	500	0	1	85	1632	6	4	344	6881	6									101003		icon_equi_14003	雷霆之姿，千钧之势	3		
22041235	2	204	千钧腕	600	12	150	1	1	500	0	1	92	1894	6	4	388	7739	6									101003		icon_equi_14003	雷霆之姿，千钧之势	3		
22041241	2	204	腕	600	0	160	1	1	500	0	1	60	1241	6	4	258	5161	6									101003		icon_equi_14003	雷霆之姿，千钧之势	3		
22041242	2	204	腕	600	3	160	1	1	500	0	1	72	1445	6	4	310	6193	6									101003		icon_equi_14003	雷霆之姿，千钧之势	3		
22041243	2	204	腕	600	6	160	1	1	500	0	1	86	1756	6	4	361	7224	6									101003		icon_equi_14003	雷霆之姿，千钧之势	3		
22041244	2	204	腕	600	9	160	1	1	500	0	1	102	1958	6	4	413	8257	6									101003		icon_equi_14003	雷霆之姿，千钧之势	3		
22041245	2	204	腕	600	12	160	1	1	500	0	1	110	2273	6	4	466	9287	6									101003		icon_equi_14003	雷霆之姿，千钧之势	3		
22041311	2	204	力破千钧腕	3000	0	165	1	1	500	0	1	72	1489	6	4	310	6193	6									101004		icon_equi_14004	雷霆之姿，千钧之势	3		
22041312	2	204	力破千钧腕	3000	3	165	1	1	500	0	1	86	1734	6	4	372	7432	6									101004		icon_equi_14004	雷霆之姿，千钧之势	3		
22041313	2	204	力破千钧腕	3000	6	165	1	1	500	0	1	103	2107	6	4	433	8669	6									101004		icon_equi_14004	雷霆之姿，千钧之势	3		
22041314	2	204	力破千钧腕	3000	9	165	1	1	500	0	1	122	2350	6	4	496	9908	6									101004		icon_equi_14004	雷霆之姿，千钧之势	3		
22041315	2	204	力破千钧腕	3000	12	165	1	1	500	0	1	132	2728	6	4	559	11144	6									101004		icon_equi_14004	雷霆之姿，千钧之势	3		
22042011	2	204	晨风腕	2	0	1	2	1	500	0	1	16	320	6	4	50	1000	6											icon_equi_24001	仰观日月星辰,俯察千山万水	1		
22042012	2	204	晨风腕	2	3	1	2	1	500	0	1	19	380	6	4	60	1200	6											icon_equi_24001	仰观日月星辰,俯察千山万水	1		
22042013	2	204	晨风腕	2	6	1	2	1	500	0	1	22	440	6	4	70	1400	6											icon_equi_24001	仰观日月星辰,俯察千山万水	1		
22042014	2	204	晨风腕	2	9	1	2	1	500	0	1	26	520	6	4	80	1600	6											icon_equi_24001	仰观日月星辰,俯察千山万水	1		
22042015	2	204	晨风腕	2	12	1	2	1	500	0	1	29	580	6	4	90	1800	6											icon_equi_24001	仰观日月星辰,俯察千山万水	1		
22042021	2	204	朝华腕	10	0	45	2	1	500	0	1	19	384	6	4	60	1200	6											icon_equi_24001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22042022	2	204	朝华腕	10	3	45	2	1	500	0	1	23	456	6	4	72	1440	6											icon_equi_24001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22042023	2	204	朝华腕	10	6	45	2	1	500	0	1	26	528	6	4	84	1680	6											icon_equi_24001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22042024	2	204	朝华腕	10	9	45	2	1	500	0	1	31	624	6	4	96	1920	6											icon_equi_24001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22042025	2	204	朝华腕	10	12	45	2	1	500	0	1	35	696	6	4	108	2160	6											icon_equi_24001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22042031	2	204	腕	10	0	60	2	1	500	0	1	23	461	6	4	72	1440	6											icon_equi_24001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22042032	2	204	腕	10	3	60	2	1	500	0	1	28	547	6	4	86	1728	6											icon_equi_24001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22042033	2	204	腕	10	6	60	2	1	500	0	1	31	634	6	4	101	2016	6											icon_equi_24001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22042034	2	204	腕	10	9	60	2	1	500	0	1	37	749	6	4	115	2304	6											icon_equi_24001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22042035	2	204	腕	10	12	60	2	1	500	0	1	42	835	6	4	130	2592	6											icon_equi_24001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22042111	2	204	丹云腕	150	0	75	2	1	500	0	1	28	553	6	4	86	1728	6									102001		icon_equi_24002	丹阳斜照，仙音渺渺	2		
22042112	2	204	丹云腕	150	3	75	2	1	500	0	1	34	656	6	4	103	2074	6									102001		icon_equi_24002	丹阳斜照，仙音渺渺	2		
22042113	2	204	丹云腕	150	6	75	2	1	500	0	1	37	761	6	4	121	2419	6									102001		icon_equi_24002	丹阳斜照，仙音渺渺	2		
22042114	2	204	丹云腕	150	9	75	2	1	500	0	1	44	899	6	4	138	2765	6									102001		icon_equi_24002	丹阳斜照，仙音渺渺	2		
22042115	2	204	丹云腕	200	12	75	2	1	500	0	1	50	1002	6	4	156	3110	6									102001		icon_equi_24002	丹阳斜照，仙音渺渺	2		
22042121	2	204	幽月腕	150	0	90	2	1	500	0	1	34	664	6	4	103	2074	6									102002		icon_equi_24002	幽幽月华照残影	2		
22042122	2	204	幽月腕	150	3	90	2	1	500	0	1	41	787	6	4	124	2489	6									102002		icon_equi_24002	幽幽月华照残影	2		
22042123	2	204	幽月腕	150	6	90	2	1	500	0	1	44	913	6	4	145	2903	6									102002		icon_equi_24002	幽幽月华照残影	2		
22042124	2	204	幽月腕	150	9	90	2	1	500	0	1	53	1079	6	4	166	3318	6									102002		icon_equi_24002	幽幽月华照残影	2		
22042125	2	204	幽月腕	200	12	90	2	1	500	0	1	60	1202	6	4	187	3732	6									102002		icon_equi_24002	幽幽月华照残影	2		
22042131	2	204	腕	150	0	105	2	1	500	0	1	41	797	6	4	124	2489	6									102002		icon_equi_24002	幽幽月华照残影	2		
22042132	2	204	腕	150	3	105	2	1	500	0	1	49	944	6	4	149	2987	6									102002		icon_equi_24002	幽幽月华照残影	2		
22042133	2	204	腕	150	6	105	2	1	500	0	1	53	1096	6	4	174	3484	6									102002		icon_equi_24002	幽幽月华照残影	2		
22042134	2	204	腕	150	9	105	2	1	500	0	1	64	1295	6	4	199	3982	6									102002		icon_equi_24002	幽幽月华照残影	2		
22042135	2	204	腕	200	12	105	2	1	500	0	1	72	1442	6	4	224	4478	6									102002		icon_equi_24002	幽幽月华照残影	2		
22042211	2	204	寒霜腕	600	0	120	2	1	500	0	1	49	956	6	4	149	2987	6									102101		icon_equi_24003	清霜醉枫叶，淡月隐芦花	3		
22042212	2	204	寒霜腕	600	3	120	2	1	500	0	1	59	1133	6	4	179	3584	6									102101		icon_equi_24003	清霜醉枫叶，淡月隐芦花	3		
22042213	2	204	寒霜腕	600	6	120	2	1	500	0	1	64	1315	6	4	209	4181	6									102101		icon_equi_24003	清霜醉枫叶，淡月隐芦花	3		
22042214	2	204	寒霜腕	600	9	120	2	1	500	0	1	77	1554	6	4	239	4778	6									102101		icon_equi_24003	清霜醉枫叶，淡月隐芦花	3		
22042215	2	204	寒霜腕	600	12	120	2	1	500	0	1	86	1730	6	4	269	5374	6									102101		icon_equi_24003	清霜醉枫叶，淡月隐芦花	3		
22042221	2	204	斜阳腕	1500	0	135	2	1	500	0	1	59	1147	6	4	179	3584	6									102102		icon_equi_24003	万事如戏，外像宛然，内心坦然	3		
22042222	2	204	斜阳腕	1500	3	135	2	1	500	0	1	71	1360	6	4	215	4301	6									102102		icon_equi_24003	万事如戏，外像宛然，内心坦然	3		
22042223	2	204	斜阳腕	1500	6	135	2	1	500	0	1	77	1578	6	4	251	5017	6									102102		icon_equi_24003	万事如戏，外像宛然，内心坦然	3		
22042224	2	204	斜阳腕	1500	9	135	2	1	500	0	1	92	1865	6	4	287	5734	6									102102		icon_equi_24003	万事如戏，外像宛然，内心坦然	3		
22042225	2	204	斜阳腕	1500	12	135	2	1	500	0	1	103	2076	6	4	323	6449	6									102102		icon_equi_24003	万事如戏，外像宛然，内心坦然	3		
22042231	2	204	秋雨腕	600	0	150	2	1	500	0	1	71	1376	6	4	215	4301	6									102003		icon_equi_24003	春风桃李花开日，秋雨梧桐叶落时	3		
22042232	2	204	秋雨腕	600	3	150	2	1	500	0	1	85	1632	6	4	258	5161	6									102003		icon_equi_24003	春风桃李花开日，秋雨梧桐叶落时	3		
22042233	2	204	秋雨腕	600	6	150	2	1	500	0	1	92	1894	6	4	301	6020	6									102003		icon_equi_24003	春风桃李花开日，秋雨梧桐叶落时	3		
22042234	2	204	秋雨腕	600	9	150	2	1	500	0	1	110	2238	6	4	344	6881	6									102003		icon_equi_24003	春风桃李花开日，秋雨梧桐叶落时	3		
22042235	2	204	秋雨腕	600	12	150	2	1	500	0	1	124	2491	6	4	388	7739	6									102003		icon_equi_24003	春风桃李花开日，秋雨梧桐叶落时	3		
22042241	2	204	腕	600	0	160	2	1	500	0	1	85	1651	6	4	258	5161	6									102003		icon_equi_24003	春风桃李花开日，秋雨梧桐叶落时	3		
22042242	2	204	腕	600	3	160	2	1	500	0	1	102	1958	6	4	310	6193	6									102003		icon_equi_24003	春风桃李花开日，秋雨梧桐叶落时	3		
22042243	2	204	腕	600	6	160	2	1	500	0	1	110	2273	6	4	361	7224	6									102003		icon_equi_24003	春风桃李花开日，秋雨梧桐叶落时	3		
22042244	2	204	腕	600	9	160	2	1	500	0	1	132	2686	6	4	413	8257	6									102003		icon_equi_24003	春风桃李花开日，秋雨梧桐叶落时	3		
22042245	2	204	腕	600	12	160	2	1	500	0	1	149	2989	6	4	466	9287	6									102003		icon_equi_24003	春风桃李花开日，秋雨梧桐叶落时	3		
22042311	2	204	夜阑秋雨腕	3000	0	165	2	1	500	0	1	102	1981	6	4	310	6193	6									102004		icon_equi_24004	春风桃李花开日，秋雨梧桐叶落时	3		
22042312	2	204	夜阑秋雨腕	3000	3	165	2	1	500	0	1	122	2350	6	4	372	7432	6									102004		icon_equi_24004	春风桃李花开日，秋雨梧桐叶落时	3		
22042313	2	204	夜阑秋雨腕	3000	6	165	2	1	500	0	1	132	2728	6	4	433	8669	6									102004		icon_equi_24004	春风桃李花开日，秋雨梧桐叶落时	3		
22042314	2	204	夜阑秋雨腕	3000	9	165	2	1	500	0	1	158	3223	6	4	496	9908	6									102004		icon_equi_24004	春风桃李花开日，秋雨梧桐叶落时	3		
22042315	2	204	夜阑秋雨腕	3000	12	165	2	1	500	0	1	179	3587	6	4	559	11144	6									102004		icon_equi_24004	春风桃李花开日，秋雨梧桐叶落时	3		
22043011	2	204	流光腕	2	0	1	3	1	500	0	1	14	280	6	4	50	1000	6											icon_equi_34001	流光容易把人抛	1		
22043012	2	204	流光腕	2	3	1	3	1	500	0	1	17	340	6	4	60	1200	6											icon_equi_34001	流光容易把人抛	1		
22043013	2	204	流光腕	2	6	1	3	1	500	0	1	20	400	6	4	70	1400	6											icon_equi_34001	流光容易把人抛	1		
22043014	2	204	流光腕	2	9	1	3	1	500	0	1	23	460	6	4	80	1600	6											icon_equi_34001	流光容易把人抛	1		
22043015	2	204	流光腕	2	12	1	3	1	500	0	1	26	520	6	4	90	1800	6											icon_equi_34001	流光容易把人抛	1		
22043021	2	204	清歌腕	10	0	45	3	1	500	0	1	17	336	6	4	60	1200	6											icon_equi_34001	清歌曼舞任飘摇	1		
22043022	2	204	清歌腕	10	3	45	3	1	500	0	1	20	408	6	4	72	1440	6											icon_equi_34001	清歌曼舞任飘摇	1		
22043023	2	204	清歌腕	10	6	45	3	1	500	0	1	24	480	6	4	84	1680	6											icon_equi_34001	清歌曼舞任飘摇	1		
22043024	2	204	清歌腕	10	9	45	3	1	500	0	1	28	552	6	4	96	1920	6											icon_equi_34001	清歌曼舞任飘摇	1		
22043025	2	204	清歌腕	10	12	45	3	1	500	0	1	31	624	6	4	108	2160	6											icon_equi_34001	清歌曼舞任飘摇	1		
22043031	2	204	腕	10	0	60	3	1	500	0	1	20	403	6	4	72	1440	6											icon_equi_34001	清歌曼舞任飘摇	1		
22043032	2	204	腕	10	3	60	3	1	500	0	1	24	490	6	4	86	1728	6											icon_equi_34001	清歌曼舞任飘摇	1		
22043033	2	204	腕	10	6	60	3	1	500	0	1	29	576	6	4	101	2016	6											icon_equi_34001	清歌曼舞任飘摇	1		
22043034	2	204	腕	10	9	60	3	1	500	0	1	34	662	6	4	115	2304	6											icon_equi_34001	清歌曼舞任飘摇	1		
22043035	2	204	腕	10	12	60	3	1	500	0	1	37	749	6	4	130	2592	6											icon_equi_34001	清歌曼舞任飘摇	1		
22043111	2	204	梵音腕	150	0	75	3	1	500	0	1	24	484	6	4	86	1728	6									103001		icon_equi_34002	清彻远播，闻而悦乐	2		
22043112	2	204	梵音腕	150	3	75	3	1	500	0	1	29	588	6	4	103	2074	6									103001		icon_equi_34002	清彻远播，闻而悦乐	2		
22043113	2	204	梵音腕	150	6	75	3	1	500	0	1	35	691	6	4	121	2419	6									103001		icon_equi_34002	清彻远播，闻而悦乐	2		
22043114	2	204	梵音腕	150	9	75	3	1	500	0	1	41	794	6	4	138	2765	6									103001		icon_equi_34002	清彻远播，闻而悦乐	2		
22043115	2	204	梵音腕	200	12	75	3	1	500	0	1	44	899	6	4	156	3110	6									103001		icon_equi_34002	清彻远播，闻而悦乐	2		
22043121	2	204	秋籁腕	150	0	90	3	1	500	0	1	29	581	6	4	103	2074	6									103002		icon_equi_34002	微风撼晚色，爽气回秋籁	2		
22043122	2	204	秋籁腕	150	3	90	3	1	500	0	1	35	706	6	4	124	2489	6									103002		icon_equi_34002	微风撼晚色，爽气回秋籁	2		
22043123	2	204	秋籁腕	150	6	90	3	1	500	0	1	42	829	6	4	145	2903	6									103002		icon_equi_34002	微风撼晚色，爽气回秋籁	2		
22043124	2	204	秋籁腕	150	9	90	3	1	500	0	1	49	953	6	4	166	3318	6									103002		icon_equi_34002	微风撼晚色，爽气回秋籁	2		
22043125	2	204	秋籁腕	200	12	90	3	1	500	0	1	53	1079	6	4	187	3732	6									103002		icon_equi_34002	微风撼晚色，爽气回秋籁	2		
22043131	2	204	腕	150	0	105	3	1	500	0	1	35	697	6	4	124	2489	6									103002		icon_equi_34002	微风撼晚色，爽气回秋籁	2		
22043132	2	204	腕	150	3	105	3	1	500	0	1	42	847	6	4	149	2987	6									103002		icon_equi_34002	微风撼晚色，爽气回秋籁	2		
22043133	2	204	腕	150	6	105	3	1	500	0	1	50	995	6	4	174	3484	6									103002		icon_equi_34002	微风撼晚色，爽气回秋籁	2		
22043134	2	204	腕	150	9	105	3	1	500	0	1	59	1144	6	4	199	3982	6									103002		icon_equi_34002	微风撼晚色，爽气回秋籁	2		
22043135	2	204	腕	200	12	105	3	1	500	0	1	64	1295	6	4	224	4478	6									103002		icon_equi_34002	微风撼晚色，爽气回秋籁	2		
22043211	2	204	凤鸣腕	600	0	120	3	1	500	0	1	42	836	6	4	149	2987	6									103101		icon_equi_34003	岐山有凤兮，仙音渺渺	3		
22043212	2	204	凤鸣腕	600	3	120	3	1	500	0	1	50	1016	6	4	179	3584	6									103101		icon_equi_34003	岐山有凤兮，仙音渺渺	3		
22043213	2	204	凤鸣腕	600	6	120	3	1	500	0	1	60	1194	6	4	209	4181	6									103101		icon_equi_34003	岐山有凤兮，仙音渺渺	3		
22043214	2	204	凤鸣腕	600	9	120	3	1	500	0	1	71	1373	6	4	239	4778	6									103101		icon_equi_34003	岐山有凤兮，仙音渺渺	3		
22043215	2	204	凤鸣腕	600	12	120	3	1	500	0	1	77	1554	6	4	269	5374	6									103101		icon_equi_34003	岐山有凤兮，仙音渺渺	3		
22043221	2	204	瑶月腕	1500	0	135	3	1	500	0	1	50	1003	6	4	179	3584	6									103102		icon_equi_34003	琼枝瑶月，帘卷黄金阙	3		
22043222	2	204	瑶月腕	1500	3	135	3	1	500	0	1	60	1219	6	4	215	4301	6									103102		icon_equi_34003	琼枝瑶月，帘卷黄金阙	3		
22043223	2	204	瑶月腕	1500	6	135	3	1	500	0	1	72	1433	6	4	251	5017	6									103102		icon_equi_34003	琼枝瑶月，帘卷黄金阙	3		
22043224	2	204	瑶月腕	1500	9	135	3	1	500	0	1	85	1648	6	4	287	5734	6									103102		icon_equi_34003	琼枝瑶月，帘卷黄金阙	3		
22043225	2	204	瑶月腕	1500	12	135	3	1	500	0	1	92	1865	6	4	323	6449	6									103102		icon_equi_34003	琼枝瑶月，帘卷黄金阙	3		
22043231	2	204	风铎腕	600	0	150	3	1	500	0	1	60	1204	6	4	215	4301	6									103003		icon_equi_34003	微风渐发，宝铎和鸣	3		
22043232	2	204	风铎腕	600	3	150	3	1	500	0	1	72	1463	6	4	258	5161	6									103003		icon_equi_34003	微风渐发，宝铎和鸣	3		
22043233	2	204	风铎腕	600	6	150	3	1	500	0	1	86	1720	6	4	301	6020	6									103003		icon_equi_34003	微风渐发，宝铎和鸣	3		
22043234	2	204	风铎腕	600	9	150	3	1	500	0	1	102	1978	6	4	344	6881	6									103003		icon_equi_34003	微风渐发，宝铎和鸣	3		
22043235	2	204	风铎腕	600	12	150	3	1	500	0	1	110	2238	6	4	388	7739	6									103003		icon_equi_34003	微风渐发，宝铎和鸣	3		
22043241	2	204	腕	600	0	160	3	1	500	0	1	72	1445	6	4	258	5161	6									103003		icon_equi_34003	微风渐发，宝铎和鸣	3		
22043242	2	204	腕	600	3	160	3	1	500	0	1	86	1756	6	4	310	6193	6									103003		icon_equi_34003	微风渐发，宝铎和鸣	3		
22043243	2	204	腕	600	6	160	3	1	500	0	1	103	2064	6	4	361	7224	6									103003		icon_equi_34003	微风渐发，宝铎和鸣	3		
22043244	2	204	腕	600	9	160	3	1	500	0	1	122	2374	6	4	413	8257	6									103003		icon_equi_34003	微风渐发，宝铎和鸣	3		
22043245	2	204	腕	600	12	160	3	1	500	0	1	132	2686	6	4	466	9287	6									103003		icon_equi_34003	微风渐发，宝铎和鸣	3		
22043311	2	204	晓月风铎腕	3000	0	165	3	1	500	0	1	86	1734	6	4	310	6193	6									103004		icon_equi_34004	微风渐发，宝铎和鸣	3		
22043312	2	204	晓月风铎腕	3000	3	165	3	1	500	0	1	103	2107	6	4	372	7432	6									103004		icon_equi_34004	微风渐发，宝铎和鸣	3		
22043313	2	204	晓月风铎腕	3000	6	165	3	1	500	0	1	124	2477	6	4	433	8669	6									103004		icon_equi_34004	微风渐发，宝铎和鸣	3		
22043314	2	204	晓月风铎腕	3000	9	165	3	1	500	0	1	146	2849	6	4	496	9908	6									103004		icon_equi_34004	微风渐发，宝铎和鸣	3		
22043315	2	204	晓月风铎腕	3000	12	165	3	1	500	0	1	158	3223	6	4	559	11144	6									103004		icon_equi_34004	微风渐发，宝铎和鸣	3		
22044011	2	204	天狼腕	2	0	1	4	1	500	0	1	15	300	6	4	50	1000	6											icon_equi_44001	会挽雕弓如满月，西北望，射天狼	1		
22044012	2	204	天狼腕	2	3	1	4	1	500	0	1	18	360	6	4	60	1200	6											icon_equi_44001	会挽雕弓如满月，西北望，射天狼	1		
22044013	2	204	天狼腕	2	6	1	4	1	500	0	1	21	420	6	4	70	1400	6											icon_equi_44001	会挽雕弓如满月，西北望，射天狼	1		
22044014	2	204	天狼腕	2	9	1	4	1	500	0	1	24	480	6	4	80	1600	6											icon_equi_44001	会挽雕弓如满月，西北望，射天狼	1		
22044015	2	204	天狼腕	2	12	1	4	1	500	0	1	27	540	6	4	90	1800	6											icon_equi_44001	会挽雕弓如满月，西北望，射天狼	1		
22044021	2	204	破风腕	10	0	45	4	1	500	0	1	18	360	6	4	60	1200	6											icon_equi_44001	长风破浪会有时，直挂云帆济沧海	1		
22044022	2	204	破风腕	10	3	45	4	1	500	0	1	22	432	6	4	72	1440	6											icon_equi_44001	长风破浪会有时，直挂云帆济沧海	1		
22044023	2	204	破风腕	10	6	45	4	1	500	0	1	25	504	6	4	84	1680	6											icon_equi_44001	长风破浪会有时，直挂云帆济沧海	1		
22044024	2	204	破风腕	10	9	45	4	1	500	0	1	29	576	6	4	96	1920	6											icon_equi_44001	长风破浪会有时，直挂云帆济沧海	1		
22044025	2	204	破风腕	10	12	45	4	1	500	0	1	32	648	6	4	108	2160	6											icon_equi_44001	长风破浪会有时，直挂云帆济沧海	1		
22044031	2	204	腕	10	0	60	4	1	500	0	1	22	432	6	4	72	1440	6											icon_equi_44001	长风破浪会有时，直挂云帆济沧海	1		
22044032	2	204	腕	10	3	60	4	1	500	0	1	26	518	6	4	86	1728	6											icon_equi_44001	长风破浪会有时，直挂云帆济沧海	1		
22044033	2	204	腕	10	6	60	4	1	500	0	1	30	605	6	4	101	2016	6											icon_equi_44001	长风破浪会有时，直挂云帆济沧海	1		
22044034	2	204	腕	10	9	60	4	1	500	0	1	35	691	6	4	115	2304	6											icon_equi_44001	长风破浪会有时，直挂云帆济沧海	1		
22044035	2	204	腕	10	12	60	4	1	500	0	1	38	778	6	4	130	2592	6											icon_equi_44001	长风破浪会有时，直挂云帆济沧海	1		
22044111	2	204	影舞腕	150	0	75	4	1	500	0	1	26	518	6	4	86	1728	6									104001		icon_equi_44002	歌月徘徊，舞影零乱	2		
22044112	2	204	影舞腕	150	3	75	4	1	500	0	1	31	622	6	4	103	2074	6									104001		icon_equi_44002	歌月徘徊，舞影零乱	2		
22044113	2	204	影舞腕	150	6	75	4	1	500	0	1	36	726	6	4	121	2419	6									104001		icon_equi_44002	歌月徘徊，舞影零乱	2		
22044114	2	204	影舞腕	150	9	75	4	1	500	0	1	42	829	6	4	138	2765	6									104001		icon_equi_44002	歌月徘徊，舞影零乱	2		
22044115	2	204	影舞腕	200	12	75	4	1	500	0	1	46	934	6	4	156	3110	6									104001		icon_equi_44002	歌月徘徊，舞影零乱	2		
22044121	2	204	麝月腕	150	0	90	4	1	500	0	1	31	622	6	4	103	2074	6									104002		icon_equi_44002	麝月重轮三五夜	2		
22044122	2	204	麝月腕	150	3	90	4	1	500	0	1	37	746	6	4	124	2489	6									104002		icon_equi_44002	麝月重轮三五夜	2		
22044123	2	204	麝月腕	150	6	90	4	1	500	0	1	43	871	6	4	145	2903	6									104002		icon_equi_44002	麝月重轮三五夜	2		
22044124	2	204	麝月腕	150	9	90	4	1	500	0	1	50	995	6	4	166	3318	6									104002		icon_equi_44002	麝月重轮三五夜	2		
22044125	2	204	麝月腕	200	12	90	4	1	500	0	1	55	1121	6	4	187	3732	6									104002		icon_equi_44002	麝月重轮三五夜	2		
22044131	2	204	腕	150	0	105	4	1	500	0	1	37	746	6	4	124	2489	6									104002		icon_equi_44002	麝月重轮三五夜	2		
22044132	2	204	腕	150	3	105	4	1	500	0	1	44	895	6	4	149	2987	6									104002		icon_equi_44002	麝月重轮三五夜	2		
22044133	2	204	腕	150	6	105	4	1	500	0	1	52	1045	6	4	174	3484	6									104002		icon_equi_44002	麝月重轮三五夜	2		
22044134	2	204	腕	150	9	105	4	1	500	0	1	60	1194	6	4	199	3982	6									104002		icon_equi_44002	麝月重轮三五夜	2		
22044135	2	204	腕	200	12	105	4	1	500	0	1	66	1345	6	4	224	4478	6									104002		icon_equi_44002	麝月重轮三五夜	2		
22044211	2	204	噬影腕	600	0	120	4	1	500	0	1	44	895	6	4	149	2987	6									104101		icon_equi_44003	影随心动 噬血而生	3		
22044212	2	204	噬影腕	600	3	120	4	1	500	0	1	53	1074	6	4	179	3584	6									104101		icon_equi_44003	影随心动 噬血而生	3		
22044213	2	204	噬影腕	600	6	120	4	1	500	0	1	62	1254	6	4	209	4181	6									104101		icon_equi_44003	影随心动 噬血而生	3		
22044214	2	204	噬影腕	600	9	120	4	1	500	0	1	72	1433	6	4	239	4778	6									104101		icon_equi_44003	影随心动 噬血而生	3		
22044215	2	204	噬影腕	600	12	120	4	1	500	0	1	79	1614	6	4	269	5374	6									104101		icon_equi_44003	影随心动 噬血而生	3		
22044221	2	204	业火腕	1500	0	135	4	1	500	0	1	53	1074	6	4	179	3584	6									104102		icon_equi_44003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22044222	2	204	业火腕	1500	3	135	4	1	500	0	1	64	1289	6	4	215	4301	6									104102		icon_equi_44003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22044223	2	204	业火腕	1500	6	135	4	1	500	0	1	74	1505	6	4	251	5017	6									104102		icon_equi_44003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22044224	2	204	业火腕	1500	9	135	4	1	500	0	1	86	1720	6	4	287	5734	6									104102		icon_equi_44003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22044225	2	204	业火腕	1500	12	135	4	1	500	0	1	95	1937	6	4	323	6449	6									104102		icon_equi_44003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22044231	2	204	阎罗腕	600	0	150	4	1	500	0	1	64	1289	6	4	215	4301	6									104003		icon_equi_44003	十殿阎罗怒 业火三千劫	3		
22044232	2	204	阎罗腕	600	3	150	4	1	500	0	1	77	1547	6	4	258	5161	6									104003		icon_equi_44003	十殿阎罗怒 业火三千劫	3		
22044233	2	204	阎罗腕	600	6	150	4	1	500	0	1	89	1806	6	4	301	6020	6									104003		icon_equi_44003	十殿阎罗怒 业火三千劫	3		
22044234	2	204	阎罗腕	600	9	150	4	1	500	0	1	103	2064	6	4	344	6881	6									104003		icon_equi_44003	十殿阎罗怒 业火三千劫	3		
22044235	2	204	阎罗腕	600	12	150	4	1	500	0	1	114	2324	6	4	388	7739	6									104003		icon_equi_44003	十殿阎罗怒 业火三千劫	3		
22044241	2	204	腕	600	0	160	4	1	500	0	1	77	1547	6	4	258	5161	6									104003		icon_equi_44003	十殿阎罗怒 业火三千劫	3		
22044242	2	204	腕	600	3	160	4	1	500	0	1	92	1856	6	4	310	6193	6									104003		icon_equi_44003	十殿阎罗怒 业火三千劫	3		
22044243	2	204	腕	600	6	160	4	1	500	0	1	107	2167	6	4	361	7224	6									104003		icon_equi_44003	十殿阎罗怒 业火三千劫	3		
22044244	2	204	腕	600	9	160	4	1	500	0	1	124	2477	6	4	413	8257	6									104003		icon_equi_44003	十殿阎罗怒 业火三千劫	3		
22044245	2	204	腕	600	12	160	4	1	500	0	1	137	2789	6	4	466	9287	6									104003		icon_equi_44003	十殿阎罗怒 业火三千劫	3		
22044311	2	204	十殿阎罗腕	3000	0	165	4	1	500	0	1	92	1856	6	4	310	6193	6									104004		icon_equi_44004	十殿阎罗怒 业火三千劫	3		
